flood_ratio,mean_hag,pct_elevated,mean_age,res_ratio,bldg_density,mean_bldg_value,mean_sqft,areaSqKm_developed,pct_miss_elev,loss_ratio,event_name,county,year,grid_id,total_paid,total_bldg_val
0.1847469875468463,3.9767,0.997,48.13562375745527,0.9383829432309858,155.693531369207,188014.373758559,3733.365060761212,69.5457,0.0,0.1616140521203192,Hurricane Matthew,Wayne,2016,35.3_-78.0,15430320.29,95476353.0
0.0629211972505588,3.9672,1.0,38.47515306848925,0.9556741703411464,69.94562129697263,135398.87072997875,3095.2269312544295,69.5457,0.0,0.4259055275183604,Hurricane Matthew,Wayne,2016,35.3_-78.1,557246.7,1308381.0
0.0,3.4283,1.0,9.752808988764045,0.978021978021978,0.7385764142520898,80406.74157303371,2009.4719101123596,69.5457,0.0,0.0421975617714706,Hurricane Matthew,Beaufort,2016,35.4_-76.6,138113.97,3273032.0
2.2439133849433412e-05,3.578,0.9987,10.486486486486486,0.979075850043592,9.309309309309306,66952.36756756756,1806.744144144144,69.5457,0.0,0.2685134586428003,Hurricane Matthew,Beaufort,2016,35.4_-76.7,31742.05,118214.0
0.0,3.8607,1.0,9.805225653206652,0.968,7.101696290885478,75712.7327790974,1946.0653206650832,69.5457,0.0,0.0901392912172573,Hurricane Matthew,Beaufort,2016,35.4_-76.8,19012.63,210925.0
0.0,4.3088,1.0,9.776723592662872,0.9810975609756096,13.310607905202495,111025.57685009488,2339.954430379747,69.5457,0.0,0.0175243119010133,Hurricane Matthew,Beaufort,2016,35.4_-77.0,128783.89,7348870.0
0.0,3.4604,1.0,10.206974981046248,0.958553127354936,10.770229689148604,158639.60652009098,2984.054586808188,69.5457,0.0,0.0823299909044986,Hurricane Matthew,Beaufort,2016,35.4_-77.1,118487.1,1439173.0
0.1896459002067122,3.8051,0.9958,38.00459395376408,0.957898440248622,69.20704488272054,123859.32457893234,3376.3588352840425,69.5457,0.0,0.1696048119574847,Hurricane Matthew,Wayne,2016,35.4_-78.0,57621.03,339737.0
0.1195233853755272,3.7922,0.9996,31.366860772895713,0.9703649019194264,76.95803912020126,138094.9198919892,2790.683039732545,69.5457,0.0,0.4276953040723259,Hurricane Matthew,Wayne,2016,35.4_-78.1,144713.69999999998,338357.0
0.0001204798540472,3.4958,1.0,7.816546762589928,0.9591836734693876,2.3861699537375207,57939.93525179856,1336.4928057553957,69.5457,0.0,0.1210270920280116,Hurricane Matthew,Beaufort,2016,35.5_-76.6,1710.96,14137.0
8.57949329512599e-06,3.9345,1.0,10.807692307692308,0.9527687296416938,4.983361740118496,106074.245819398,2389.774247491639,69.5457,0.0,0.1063053329070241,Hurricane Matthew,Beaufort,2016,35.5_-76.8,9642.0,90701.0
0.0002494048293844,3.9165,0.9979,10.847174657534246,0.9745439117522274,19.12994075156237,93460.66352739726,2223.652397260274,69.5457,0.0,0.0707377738944331,Hurricane Matthew,Beaufort,2016,35.5_-77.0,195272.12,2760507.0
0.0031775556072231,3.843,1.0,9.958886454440004,0.9374762688267309,64.12628845061276,149120.64549180327,3951.7631915983607,69.5457,0.0,0.1692205129969982,Hurricane Matthew,Beaufort,2016,35.5_-77.1,1052260.87,6218282.0
